location_id,location_name,city,latitude,longitude,sensor_id,parameter,units,unit_priority
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,34774,pm25,µg/m³,0
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,34773,so2,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,34823,co,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,34821,no2,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,12252656,o3,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,12252657,pm10,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,12252658,pm25,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,20090,so2,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34787,co,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34784,no2,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34783,o3,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34780,pm10,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34771,pm25,µg/m³,0
10487,"Anand Vihar, Delhi - DPCC",Delhi,28.646835,77.316032,34770,so2,µg/m³,0
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,34779,co,µg/m³,0
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,34778,no2,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,34765,o3,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,12235302,pm10,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,12235303,pm25,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,34769,so2,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20109,co,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20107,no2,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20098,o3,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20097,pm10,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20096,pm25,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,20075,co,µg/m³,0
6965,"Borivali East, Mumbai - MPCB",Mumbai,19.227474,72.864394,20081,no2,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,34791,pm10,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,12235056,pm25,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,34789,so2,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,34763,co,µg/m³,0
6967,"Sion, Mumbai - MPCB",Mumbai,19.047,72.8746,20095,so2,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,20173,co,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,20175,no2,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,12235265,o3,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,12235266,pm10,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,20162,pm25,µg/m³,0
10486,"Mundka, Delhi - DPCC",Delhi,28.684678,77.076574,34764,no2,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34781,pm10,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34772,pm25,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34759,so2,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,34776,co,µg/m³,0
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,12.920984,77.584908,20152,so2,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,20153,co,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,20169,no2,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,12235238,o3,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,20166,pm10,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,34760,no2,µg/m³,0
10485,"Narela, Delhi - DPCC",Delhi,28.822836,77.101981,34792,o3,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,12235001,pm10,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,26032,pm25,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,34786,so2,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34761,co,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34758,no2,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,20165,pm25,µg/m³,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,12.951913,77.539784,20164,so2,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,20171,co,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,20154,no2,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,20168,o3,µg/m³,0
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,28.531346,77.190156,34757,o3,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,12235123,pm10,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,34731,pm25,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,34729,so2,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,34762,co,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,34768,no2,µg/m³,0
8917,"Ashok Vihar, Delhi - DPCC",Delhi,28.695381,77.181665,12235000,o3,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,20161,pm10,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,12235285,pm25,µg/m³,0
6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,12.917348,77.622813,20176,so2,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,20228,co,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,20226,no2,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,12235110,pm25,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,20214,o3,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,20211,pm10,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,12235878,pm25,µg/m³,0
6981,"Fort William, Kolkata - WBPCB",Kolkata,22.55664,88.342674,20190,so2,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,20195,co,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,35051,so2,µg/m³,0
8558,Chennai,Chennai,13.08784,80.278475,5077812,pm25,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,34728,co,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,34732,no2,µg/m³,0
8915,"Wazirpur, Delhi - DPCC",Delhi,28.699793,77.165453,34730,o3,µg/m³,0
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,12235294,pm25,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,20196,no2,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,12235256,o3,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,20198,pm10,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,12235258,pm25,µg/m³,0
6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,12.938539,77.5901,20200,so2,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,24615,co,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,35047,no2,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,35048,o3,µg/m³,0
8475,"Sonia Vihar, Delhi - DPCC",Delhi,28.710508,77.249485,35049,pm10,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,20224,co,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,20222,no2,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,12235247,o3,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,12235248,pm10,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,12235249,pm25,µg/m³,0
6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,13.029152,77.585901,20210,so2,µg/m³,0
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,36395,co,µg/m³,0
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,36394,no2,µg/m³,0
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,12235292,o3,µg/m³,0
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,24602,pm10,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,35017,o3,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,12235082,pm10,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,12235083,pm25,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,35009,so2,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,20236,co,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,20239,no2,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,12235849,o3,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,20243,pm10,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,12235851,pm25,µg/m³,0
6987,"Vile Parle West, Mumbai - MPCB",Mumbai,19.10861,72.83622,20254,so2,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,24011,pm10,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,24007,pm25,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,24009,so2,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20410,co,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20409,no2,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20406,o3,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20407,pm10,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20411,pm25,µg/m³,0
7044,"R K Puram, Delhi - DPCC",Delhi,28.563262000000005,77.186937,20408,so2,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,20574,co,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,36690,no2,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,36688,o3,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,34799,co,µg/m³,0
8365,"Nehru Nagar, Delhi - DPCC",Delhi,28.56789,77.250515,24303,no2,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,12235029,pm25,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,23998,so2,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,24010,co,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,1348528,pm10,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,36687,pm25,µg/m³,0
7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,26.86812,81.005119,36671,so2,µg/m³,0
7434,"East Arjun Nagar, Delhi - CPCB",Delhi,28.655601699999995,77.2859318,21624,no2,µg/m³,0
7434,"East Arjun Nagar, Delhi - CPCB",Delhi,28.655601699999995,77.2859318,21625,o3,µg/m³,0
7434,"East Arjun Nagar, Delhi - CPCB",Delhi,28.655601699999995,77.2859318,21623,so2,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,21729,co,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,24008,no2,µg/m³,0
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,28.530785,77.271255,12235072,o3,µg/m³,0
8172,US Diplomatic Post: Kolkata,Kolkata,22.56263,88.36304,5077640,pm25,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,23993,co,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,23994,no2,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,21730,no2,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,21731,o3,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,12236190,pm10,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,21733,pm25,µg/m³,0
7495,"DRM Office Danapur, Patna - BSPCB",Patna,25.586562,85.043586,21734,so2,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,12235027,o3,µg/m³,0
8235,"Jahangirpuri, Delhi - DPCC",Delhi,28.73282,77.170633,23996,pm10,µg/m³,0
6254664,"NSUT Jaffarpur, Delhi - DPCC",Delhi,28.594004,76.909423,15554714,o3,µg/m³,0
6254664,"NSUT Jaffarpur, Delhi - DPCC",Delhi,28.594004,76.909423,15554715,pm10,µg/m³,0
6254664,"NSUT Jaffarpur, Delhi - DPCC",Delhi,28.594004,76.909423,15554716,pm25,µg/m³,0
6254665,"Commonwealth Sports Complex, Delhi - DPCC",Delhi,28.615828,77.271992,15554726,o3,µg/m³,0
6254665,"Commonwealth Sports Complex, Delhi - DPCC",Delhi,28.615828,77.271992,15554727,pm10,µg/m³,0
6254665,"Commonwealth Sports Complex, Delhi - DPCC",Delhi,28.615828,77.271992,15554728,pm25,µg/m³,0
50,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045,77.131023,397,so2,µg/m³,0
103,"Income Tax Office, Delhi - CPCB",Delhi,28.623499999999996,77.2494,169,co,µg/m³,0
103,"Income Tax Office, Delhi - CPCB",Delhi,28.623499999999996,77.2494,13863,no2,µg/m³,0
103,"Income Tax Office, Delhi - CPCB",Delhi,28.623499999999996,77.2494,168,o3,µg/m³,0
103,"Income Tax Office, Delhi - CPCB",Delhi,28.623499999999996,77.2494,13862,pm10,µg/m³,0
103,"Income Tax Office, Delhi - CPCB",Delhi,28.623499999999996,77.2494,13861,pm25,µg/m³,0
235,"Anand Vihar, New Delhi - DPCC",Delhi,28.646835,77.316032,385,co,µg/m³,0
235,"Anand Vihar, New Delhi - DPCC",Delhi,28.646835,77.316032,382,no2,µg/m³,0
6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",Delhi,28.493624,77.201159,15554738,o3,µg/m³,0
50,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045,77.131023,12234794,o3,µg/m³,0
50,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045,77.131023,400,no2,µg/m³,0
50,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045,77.131023,398,co,µg/m³,0
17,"R K Puram, Delhi - DPCC",Delhi,28.563262,77.186937,393,so2,µg/m³,0
6257818,"Cantonment Area, Delhi - DPCC",Delhi,28.594169,77.1251,15578293,so2,ppb,1
6267807,"Srinivas Nagar Colony, Machilipatnam - APPCB",Patna,16.186555,81.13219,15653086,co,ppb,1
6267807,"Srinivas Nagar Colony, Machilipatnam - APPCB",Patna,16.186555,81.13219,15653088,no2,ppb,1
6267807,"Srinivas Nagar Colony, Machilipatnam - APPCB",Patna,16.186555,81.13219,15653094,so2,ppb,1
8472,"Bawana, Delhi - DPCC",Delhi,28.7762,77.051074,12235296,so2,ppb,1
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,12235096,co,ppb,1
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235323,so2,ppb,1
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235316,co,ppb,1
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235318,no2,ppb,1
5650,"IGI Airport (T3), Delhi - IMD",Delhi,28.5627763,77.1180053,12234691,co,ppb,1
5650,"IGI Airport (T3), Delhi - IMD",Delhi,28.5627763,77.1180053,12234693,no2,ppb,1
12046,"Perungudi, Chennai - TNPCB",Chennai,12.9533,80.2357,12236285,co,ppb,1
12046,"Perungudi, Chennai - TNPCB",Chennai,12.9533,80.2357,12236287,no2,ppb,1
12046,"Perungudi, Chennai - TNPCB",Chennai,12.9533,80.2357,12236292,so2,ppb,1
3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,12.9352049,77.6814488,14406990,co,ppb,1
3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,12.9352049,77.6814488,14406992,no2,ppb,1
3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,12.9352049,77.6814488,14406996,so2,ppb,1
3409318,"Central School, Lucknow - CPCB",Lucknow,26.8821003,80.9302753,12235473,co,ppb,1
3409318,"Central School, Lucknow - CPCB",Lucknow,26.8821003,80.9302753,12235475,no2,ppb,1
3409318,"Central School, Lucknow - CPCB",Lucknow,26.8821003,80.9302753,12235480,so2,ppb,1
3409319,"Alandur Bus Depot, Chennai - CPCB",Chennai,12.9099161,80.1076538,12235544,co,ppb,1
3409319,"Alandur Bus Depot, Chennai - CPCB",Chennai,12.9099161,80.1076538,12235546,no2,ppb,1
3409319,"Alandur Bus Depot, Chennai - CPCB",Chennai,12.9099161,80.1076538,12235550,so2,ppb,1
3409320,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.627875,88.3804,12235560,co,ppb,1
3409320,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.627875,88.3804,12235562,no2,ppb,1
3409320,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.627875,88.3804,12235567,so2,ppb,1
3409323,"Worli, Mumbai - MPCB",Mumbai,18.9936162,72.8128113,12235909,co,ppb,1
3409323,"Worli, Mumbai - MPCB",Mumbai,18.9936162,72.8128113,12235911,no2,ppb,1
3409323,"Worli, Mumbai - MPCB",Mumbai,18.9936162,72.8128113,12235916,so2,ppb,1
3409328,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.0627,72.84614,12708241,co,ppb,1
3409328,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.0627,72.84614,12708243,no2,ppb,1
3409328,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.0627,72.84614,12708248,so2,ppb,1
3409329,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,12236380,co,ppb,1
3409329,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,12236382,no2,ppb,1
3409329,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,12236387,so2,ppb,1
3409330,"Sector-19A Nerul, Navi Mumbai - IITM",Mumbai,19.044,73.0325,14230326,no2,ppb,1
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",Bengaluru,12.921418,77.502466,12237568,co,ppb,1
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",Bengaluru,12.921418,77.502466,12237570,no2,ppb,1
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",Bengaluru,12.921418,77.502466,12237575,so2,ppb,1
3409388,"Kasturi Nagar, Bengaluru - KSPCB",Bengaluru,13.003872,77.664217,12237595,co,ppb,1
3409388,"Kasturi Nagar, Bengaluru - KSPCB",Bengaluru,13.003872,77.664217,12237597,no2,ppb,1
5586,"Sirifort, Delhi - CPCB",Delhi,28.5504249,77.2159377,12234771,so2,ppb,1
3409388,"Kasturi Nagar, Bengaluru - KSPCB",Bengaluru,13.003872,77.664217,12237602,so2,ppb,1
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",Bengaluru,13.0246342,77.5080115,12237640,co,ppb,1
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",Bengaluru,13.0246342,77.5080115,12237642,no2,ppb,1
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",Bengaluru,13.0246342,77.5080115,12237647,so2,ppb,1
3409434,"Jigani, Bengaluru - KSPCB",Bengaluru,12.7816279,77.6299145,12243003,co,ppb,1
3409434,"Jigani, Bengaluru - KSPCB",Bengaluru,12.7816279,77.6299145,12243005,no2,ppb,1
3409434,"Jigani, Bengaluru - KSPCB",Bengaluru,12.7816279,77.6299145,12243010,so2,ppb,1
5586,"Sirifort, Delhi - CPCB",Delhi,28.5504249,77.2159377,12234764,co,ppb,1
5586,"Sirifort, Delhi - CPCB",Delhi,28.5504249,77.2159377,12234766,no2,ppb,1
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Mumbai,19.02579,73.10297,12238271,co,ppb,1
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Mumbai,19.02579,73.10297,12238273,no2,ppb,1
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Mumbai,19.02579,73.10297,12238278,so2,ppb,1
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",Mumbai,19.063,73.1209,12238307,co,ppb,1
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",Mumbai,19.063,73.1209,12238309,no2,ppb,1
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",Mumbai,19.063,73.1209,12238314,so2,ppb,1
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",Mumbai,19.090337,73.014232,12238325,co,ppb,1
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",Mumbai,19.090337,73.014232,12238327,no2,ppb,1
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",Mumbai,19.090337,73.014232,12238332,so2,ppb,1
3409479,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,19.1878657,72.8304069,12238343,co,ppb,1
3409479,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,19.1878657,72.8304069,12238345,no2,ppb,1
3409479,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,19.1878657,72.8304069,12238350,so2,ppb,1
3409482,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,19.065931,72.862131,12238370,co,ppb,1
3409482,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,19.065931,72.862131,12238372,no2,ppb,1
3409482,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,19.065931,72.862131,12238377,so2,ppb,1
3409483,"Chembur, Mumbai - MPCB",Mumbai,19.0364585,72.8954371,12238379,co,ppb,1
3409483,"Chembur, Mumbai - MPCB",Mumbai,19.0364585,72.8954371,12238381,no2,ppb,1
3409483,"Chembur, Mumbai - MPCB",Mumbai,19.0364585,72.8954371,12238386,so2,ppb,1
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,19.0632143,72.8456324,12238406,co,ppb,1
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,19.0632143,72.8456324,12238408,no2,ppb,1
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,19.0632143,72.8456324,12238413,so2,ppb,1
3409487,"Sanpada, Navi Mumbai - MPCB",Mumbai,19.0575752,73.0151367,12243944,co,ppb,1
3409487,"Sanpada, Navi Mumbai - MPCB",Mumbai,19.0575752,73.0151367,12243946,no2,ppb,1
3409487,"Sanpada, Navi Mumbai - MPCB",Mumbai,19.0575752,73.0151367,12243951,so2,ppb,1
3409496,"New Moti Bagh, Delhi - MHUA",Delhi,28.57834,77.184,15646331,co,ppb,1
3409496,"New Moti Bagh, Delhi - MHUA",Delhi,28.57834,77.184,15646333,no2,ppb,1
3409510,"Byculla, Mumbai - BMC",Mumbai,18.9767,72.838,12238562,co,ppb,1
3409510,"Byculla, Mumbai - BMC",Mumbai,18.9767,72.838,12238564,no2,ppb,1
3409510,"Byculla, Mumbai - BMC",Mumbai,18.9767,72.838,12238569,so2,ppb,1
3409511,"Shivaji Nagar, Mumbai - BMC",Mumbai,19.060498,72.923356,12238571,co,ppb,1
3409511,"Shivaji Nagar, Mumbai - BMC",Mumbai,19.060498,72.923356,12238573,no2,ppb,1
3409511,"Shivaji Nagar, Mumbai - BMC",Mumbai,19.060498,72.923356,12238578,so2,ppb,1
3409512,"Kandivali West, Mumbai - BMC",Mumbai,19.215859,72.831718,12238580,co,ppb,1
3409512,"Kandivali West, Mumbai - BMC",Mumbai,19.215859,72.831718,12238582,no2,ppb,1
3409512,"Kandivali West, Mumbai - BMC",Mumbai,19.215859,72.831718,12238587,so2,ppb,1
3409513,"Sewri, Mumbai - BMC",Mumbai,19.000084,72.85673,12238589,co,ppb,1
3409513,"Sewri, Mumbai - BMC",Mumbai,19.000084,72.85673,12238591,no2,ppb,1
3409513,"Sewri, Mumbai - BMC",Mumbai,19.000084,72.85673,12238596,so2,ppb,1
3409514,"Ghatkopar, Mumbai - BMC",Mumbai,19.083694,72.920967,12238598,co,ppb,1
3409514,"Ghatkopar, Mumbai - BMC",Mumbai,19.083694,72.920967,12238600,no2,ppb,1
3409514,"Ghatkopar, Mumbai - BMC",Mumbai,19.083694,72.920967,12238605,so2,ppb,1
6148686,"IIT Delhi, Delhi - IITM",Delhi,28.54246,77.191651,14769468,co,ppb,1
6148686,"IIT Delhi, Delhi - IITM",Delhi,28.54246,77.191651,14769470,no2,ppb,1
