date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,city
2017-07-28,31.9,26.2,1.0,20.6,80,Lucknow
2017-07-29,31.6,26.9,1.0,11.2,82,Lucknow
2017-07-30,31.1,26.7,7.3,11.5,85,Lucknow
2017-07-31,31.0,25.9,8.2,15.5,84,Lucknow
2017-08-01,31.4,26.4,10.2,14.9,84,Lucknow
2017-08-02,30.2,26.1,15.7,19.2,86,Lucknow
2017-08-03,30.2,26.4,4.6,19.2,85,Lucknow
2017-08-04,30.8,26.1,1.4,13.7,81,Lucknow
2017-08-05,32.2,26.4,9.0,9.3,85,Lucknow
2017-08-06,31.9,26.2,11.9,12.0,87,Lucknow
2017-08-07,31.0,26.3,15.2,15.8,89,Lucknow
2017-08-08,31.2,26.2,5.5,14.0,87,Lucknow
2017-08-09,32.0,26.2,10.0,11.5,88,Lucknow
2017-08-10,29.3,26.1,8.4,14.3,91,Lucknow
2017-08-11,31.0,25.9,7.4,21.0,85,Lucknow
2017-08-12,31.6,26.7,1.8,24.5,78,Lucknow
2017-08-13,30.9,27.0,0.0,20.0,77,Lucknow
2017-08-14,30.4,27.0,0.7,13.6,81,Lucknow
2017-08-15,32.5,26.0,1.7,12.5,82,Lucknow
2017-08-16,33.2,27.1,3.6,17.9,78,Lucknow
2017-08-17,33.5,27.0,0.5,11.2,79,Lucknow
2017-08-18,31.8,26.7,8.8,15.1,86,Lucknow
2017-08-19,31.4,26.6,8.1,24.3,81,Lucknow
2017-08-20,32.2,27.0,1.0,21.5,79,Lucknow
2017-08-21,31.1,26.7,2.8,17.4,82,Lucknow
2017-08-22,32.2,26.7,8.4,11.3,85,Lucknow
2017-08-23,30.8,26.4,5.4,14.4,87,Lucknow
2017-08-24,32.3,25.4,5.0,7.2,86,Lucknow
2017-08-25,30.8,25.7,8.3,15.2,87,Lucknow
2017-08-26,31.3,25.4,14.0,13.1,88,Lucknow
2017-08-27,30.8,25.7,9.4,14.8,89,Lucknow
2017-08-28,30.9,25.3,6.5,24.1,83,Lucknow
2017-08-29,31.1,25.9,2.3,31.1,80,Lucknow
2017-08-30,31.6,26.7,15.0,20.2,84,Lucknow
2017-08-31,32.3,25.4,7.8,14.2,85,Lucknow
2017-09-01,31.8,26.1,4.3,14.4,83,Lucknow
2017-09-02,31.2,25.8,9.5,19.0,80,Lucknow
2017-09-03,30.8,25.4,3.1,19.7,82,Lucknow
2017-09-04,32.6,25.6,0.4,12.9,80,Lucknow
2017-09-05,33.6,26.4,0.9,14.8,80,Lucknow
2017-09-06,33.6,25.7,0.3,8.3,79,Lucknow
2017-09-07,33.1,26.1,1.2,9.8,82,Lucknow
2017-09-08,32.6,25.7,1.2,13.7,81,Lucknow
2017-09-09,33.2,25.9,0.0,14.9,77,Lucknow
2017-09-10,33.8,25.5,0.0,11.2,77,Lucknow
2017-09-11,34.4,26.0,0.3,9.7,74,Lucknow
2017-09-12,34.2,26.4,0.0,12.5,75,Lucknow
2017-09-13,33.8,26.0,0.0,9.7,74,Lucknow
2017-09-14,32.6,27.0,4.2,9.4,81,Lucknow
2017-09-15,31.9,26.3,4.1,14.3,82,Lucknow
2017-09-16,33.3,26.3,0.7,6.3,76,Lucknow
2017-09-17,34.4,26.9,0.0,8.2,73,Lucknow
2017-09-18,32.9,27.0,10.8,12.2,83,Lucknow
2017-09-19,32.6,25.9,0.0,12.1,79,Lucknow
2017-09-20,31.8,26.5,16.7,14.9,82,Lucknow
2017-09-21,27.2,25.1,32.8,25.2,91,Lucknow
2017-09-22,30.4,24.7,19.5,26.0,90,Lucknow
2017-09-23,29.9,24.3,2.0,17.6,87,Lucknow
2017-09-24,31.3,24.8,0.8,16.2,82,Lucknow
2017-09-25,30.8,25.3,0.4,14.4,80,Lucknow
2017-09-26,33.3,24.1,0.0,13.0,80,Lucknow
2017-09-27,32.9,23.4,0.0,10.4,80,Lucknow
2017-09-28,32.7,23.7,0.0,10.2,79,Lucknow
2017-09-29,32.2,23.8,0.0,11.5,77,Lucknow
2017-09-30,32.1,24.7,0.4,11.2,81,Lucknow
2017-10-01,32.0,24.8,0.5,8.0,77,Lucknow
2017-10-02,32.9,24.1,0.3,12.5,80,Lucknow
2017-10-03,32.3,24.1,0.1,7.9,79,Lucknow
2017-10-04,31.6,24.2,1.2,10.3,82,Lucknow
2017-10-05,33.2,25.0,0.0,6.9,77,Lucknow
2017-10-06,33.9,24.5,0.0,11.1,74,Lucknow
2017-10-07,33.9,24.6,0.0,7.9,74,Lucknow
2017-10-08,33.9,23.8,0.0,7.2,71,Lucknow
2017-10-09,33.2,24.7,0.0,11.1,73,Lucknow
2017-10-10,32.9,24.5,0.1,7.8,75,Lucknow
2017-10-11,33.0,24.9,0.0,10.6,73,Lucknow
2017-10-12,32.9,25.7,0.0,11.8,68,Lucknow
2017-10-13,33.6,24.8,0.0,13.5,60,Lucknow
2017-10-14,34.7,23.1,0.0,16.3,56,Lucknow
2017-10-15,35.4,20.8,0.0,16.0,58,Lucknow
2017-10-16,34.9,21.2,0.0,14.2,63,Lucknow
2017-10-17,33.5,20.4,0.0,9.4,66,Lucknow
2017-10-18,33.6,20.7,0.0,8.7,68,Lucknow
2017-10-19,34.3,24.4,0.0,11.7,65,Lucknow
2017-10-20,34.0,26.0,1.3,11.6,68,Lucknow
2017-10-21,34.8,22.9,0.0,17.3,60,Lucknow
2017-10-22,35.3,20.0,0.0,14.5,52,Lucknow
2017-10-23,34.3,20.2,0.0,9.4,48,Lucknow
2017-10-24,34.2,19.1,0.0,16.6,53,Lucknow
2017-10-25,32.7,17.7,0.0,11.5,56,Lucknow
2017-10-26,31.9,18.7,0.0,10.8,61,Lucknow
2017-10-27,30.8,18.9,0.0,8.3,63,Lucknow
2017-10-28,30.5,17.8,0.0,9.1,67,Lucknow
2017-10-29,30.1,18.8,0.0,14.5,69,Lucknow
2017-10-30,29.6,17.9,0.0,9.1,68,Lucknow
2017-10-31,28.7,17.5,0.0,10.4,67,Lucknow
2017-11-01,28.0,19.3,0.0,8.7,74,Lucknow
2017-11-02,29.1,19.2,0.0,7.6,74,Lucknow
2017-11-03,28.6,18.9,0.2,7.4,76,Lucknow
2017-11-04,29.9,18.7,0.0,7.8,73,Lucknow
2017-11-05,30.1,18.5,0.0,8.7,70,Lucknow
2017-11-06,30.0,18.2,0.0,9.3,66,Lucknow
2017-11-07,29.5,17.3,0.0,9.2,70,Lucknow
2017-11-08,29.1,17.1,0.0,9.3,74,Lucknow
2017-11-09,28.5,18.2,0.0,8.6,74,Lucknow
2017-11-10,29.1,15.7,0.0,7.3,70,Lucknow
2017-11-11,28.5,16.2,0.0,8.9,74,Lucknow
2017-11-12,28.3,16.0,0.0,10.8,71,Lucknow
2017-11-13,28.0,14.8,0.0,8.9,69,Lucknow
2017-11-14,28.2,14.2,0.0,9.4,67,Lucknow
2017-11-15,28.4,16.5,0.0,9.9,65,Lucknow
2017-11-16,27.5,18.7,0.0,10.6,64,Lucknow
2017-11-17,27.9,17.5,0.0,8.2,68,Lucknow
2017-11-18,27.7,16.0,0.0,10.3,64,Lucknow
2017-11-19,27.3,18.0,0.0,12.6,63,Lucknow
2017-11-20,27.1,16.7,0.0,17.9,50,Lucknow
2017-11-21,23.9,13.4,0.0,16.8,48,Lucknow
2017-11-22,24.1,11.7,0.0,15.9,57,Lucknow
2017-11-23,23.6,11.1,0.0,11.8,57,Lucknow
2017-11-24,24.5,10.4,0.0,14.1,59,Lucknow
2017-11-25,24.8,11.2,0.0,10.2,60,Lucknow
2017-11-26,25.4,10.5,0.0,13.6,63,Lucknow
2017-11-27,25.5,12.0,0.0,13.6,62,Lucknow
2017-11-28,25.4,11.8,0.0,11.3,64,Lucknow
2017-11-29,24.9,12.1,0.0,10.1,64,Lucknow
2017-11-30,24.8,12.8,0.0,8.1,69,Lucknow
2017-12-01,24.4,11.3,0.0,10.9,70,Lucknow
2017-12-02,24.3,10.8,0.0,10.7,64,Lucknow
2017-12-03,23.2,9.7,0.0,10.6,66,Lucknow
2017-12-04,23.5,10.8,0.0,9.6,66,Lucknow
2017-12-05,23.0,12.5,0.0,10.5,63,Lucknow
2017-12-06,23.9,16.2,0.0,10.5,59,Lucknow
2017-12-07,24.9,16.5,0.0,12.5,60,Lucknow
2017-12-08,24.9,12.9,0.0,9.7,61,Lucknow
2017-12-09,25.0,12.1,0.0,9.7,68,Lucknow
2017-12-10,25.9,12.5,0.0,9.0,70,Lucknow
2017-12-11,24.9,12.7,0.0,9.2,68,Lucknow
2017-12-12,23.9,14.3,0.0,8.9,71,Lucknow
2017-12-13,25.3,14.2,0.0,10.6,74,Lucknow
2017-12-14,24.5,13.5,0.0,14.9,69,Lucknow
2017-12-15,24.0,12.6,0.0,14.5,61,Lucknow
2017-12-16,22.5,11.5,0.0,17.9,56,Lucknow
2017-12-17,20.8,9.2,0.0,14.7,62,Lucknow
2017-12-18,20.2,8.2,0.0,10.3,72,Lucknow
2017-12-19,21.1,9.1,0.0,8.4,77,Lucknow
2017-12-20,21.9,10.7,0.0,7.9,82,Lucknow
2017-12-21,23.0,10.9,0.0,8.1,85,Lucknow
2017-12-22,24.0,12.6,0.0,13.9,75,Lucknow
2017-12-23,21.9,11.7,0.0,12.9,70,Lucknow
2017-12-24,21.9,8.4,0.0,9.5,77,Lucknow
2017-12-25,21.4,7.4,0.0,11.3,80,Lucknow
2017-12-26,22.3,9.1,0.0,9.7,77,Lucknow
2017-12-27,22.2,9.0,0.0,11.1,79,Lucknow
2017-12-28,22.1,8.9,0.0,9.7,79,Lucknow
2017-12-29,21.3,9.6,0.0,8.7,85,Lucknow
2017-12-30,20.5,7.7,0.0,7.9,84,Lucknow
2017-12-31,20.2,8.0,0.0,8.6,86,Lucknow
2018-01-01,20.8,7.9,0.0,9.9,80,Lucknow
2018-01-02,20.6,7.5,0.0,14.0,72,Lucknow
2018-01-03,20.1,7.0,0.0,11.0,77,Lucknow
2018-01-04,19.4,6.5,0.0,8.3,76,Lucknow
2018-01-05,18.9,5.8,0.0,9.8,81,Lucknow
2018-01-06,20.0,5.5,0.0,12.0,79,Lucknow
2018-01-07,20.3,7.4,0.0,17.3,73,Lucknow
2018-01-08,19.2,6.4,0.0,11.4,75,Lucknow
2018-01-09,19.6,5.9,0.0,12.1,77,Lucknow
2018-01-10,19.8,7.3,0.0,14.0,77,Lucknow
2018-01-11,20.0,7.7,0.0,13.7,78,Lucknow
2018-01-12,19.0,6.0,0.0,9.1,86,Lucknow
2018-01-13,20.6,6.6,0.0,10.9,81,Lucknow
2018-01-14,21.2,7.8,0.0,9.7,74,Lucknow
2018-01-15,21.9,8.0,0.0,16.9,72,Lucknow
2018-01-16,19.7,7.6,0.0,9.9,74,Lucknow
2018-01-17,20.0,7.0,0.0,9.3,78,Lucknow
2018-01-18,22.1,6.4,0.0,10.8,80,Lucknow
2018-01-19,23.9,8.5,0.0,11.3,80,Lucknow
2018-01-20,22.1,10.3,0.0,16.4,73,Lucknow
2018-01-21,21.2,7.0,0.0,10.4,74,Lucknow
2018-01-22,21.3,6.1,0.0,9.3,72,Lucknow
2018-01-23,22.5,6.5,0.7,12.6,72,Lucknow
2018-01-24,21.5,11.3,0.1,11.0,80,Lucknow
2018-01-25,20.4,10.0,0.0,14.1,80,Lucknow
2018-01-26,20.6,8.8,0.0,13.9,80,Lucknow
2018-01-27,21.2,8.6,0.0,14.2,79,Lucknow
2018-01-28,22.1,8.8,0.0,15.1,75,Lucknow
2018-01-29,22.1,7.7,0.0,18.1,73,Lucknow
2018-01-30,24.1,10.4,0.0,20.0,63,Lucknow
2018-01-31,24.5,13.9,0.0,19.2,63,Lucknow
2018-02-01,23.6,11.2,0.0,12.0,71,Lucknow
2018-02-02,26.0,13.0,0.0,10.3,73,Lucknow
2018-02-03,26.0,12.0,0.0,10.4,77,Lucknow
2018-02-04,23.8,12.6,0.0,13.6,65,Lucknow
2018-02-05,23.1,10.0,0.0,10.1,68,Lucknow
2018-02-06,21.2,11.6,0.0,18.9,61,Lucknow
2018-02-07,22.2,12.8,0.0,16.2,53,Lucknow
2018-02-08,23.3,10.2,0.0,10.6,60,Lucknow
2018-02-09,23.7,11.3,0.0,14.3,54,Lucknow
2018-02-10,25.2,9.7,0.0,14.1,57,Lucknow
2018-02-11,23.4,10.5,0.0,11.2,63,Lucknow
2018-02-12,22.3,14.6,0.6,19.9,71,Lucknow
2018-02-13,24.1,13.6,1.5,13.7,81,Lucknow
2018-02-14,24.1,12.8,0.0,18.6,64,Lucknow
2018-02-15,24.0,11.4,0.0,15.7,63,Lucknow
2018-02-16,25.2,12.3,0.0,17.6,69,Lucknow
2018-02-17,26.4,13.3,0.0,15.3,69,Lucknow
2018-02-18,26.9,12.8,0.0,12.9,64,Lucknow
2018-02-19,26.5,11.0,0.0,11.7,60,Lucknow
2018-02-20,26.7,10.9,0.0,10.5,62,Lucknow
2018-02-21,28.5,12.5,0.0,13.7,60,Lucknow
2018-02-22,31.5,14.7,0.0,13.0,60,Lucknow
2018-02-23,31.1,15.5,0.1,8.5,65,Lucknow
2018-02-24,31.9,18.2,1.0,12.9,67,Lucknow
2018-02-25,28.6,17.9,0.0,19.6,72,Lucknow
2018-02-26,29.1,17.4,0.0,19.4,60,Lucknow
2018-02-27,29.1,14.5,0.0,14.7,62,Lucknow
2018-02-28,30.6,15.7,0.0,13.5,64,Lucknow
2018-03-01,32.2,17.4,0.0,19.5,61,Lucknow
2018-03-02,33.6,16.9,0.5,28.9,55,Lucknow
2018-03-03,33.3,19.6,0.0,24.1,46,Lucknow
2018-03-04,32.7,18.0,0.0,16.7,51,Lucknow
2018-03-05,30.9,17.7,0.6,17.0,51,Lucknow
2018-03-06,29.3,16.7,0.0,23.0,44,Lucknow
2018-03-07,29.7,16.4,0.0,15.9,46,Lucknow
2018-03-08,29.9,14.0,0.0,11.4,53,Lucknow
2018-03-09,31.7,15.1,0.0,15.9,47,Lucknow
2018-03-10,33.2,18.1,0.0,21.9,41,Lucknow
2018-03-11,32.9,18.0,0.0,15.6,46,Lucknow
2018-03-12,33.5,17.1,0.0,22.2,47,Lucknow
2018-03-13,34.5,17.7,0.0,18.7,46,Lucknow
2018-03-14,35.2,17.7,0.0,11.6,47,Lucknow
2018-03-15,33.0,21.0,0.3,17.5,50,Lucknow
2018-03-16,32.0,17.5,0.0,21.0,52,Lucknow
2018-03-17,32.2,17.6,0.0,24.8,39,Lucknow
2018-03-18,31.9,17.1,0.0,21.1,35,Lucknow
2018-03-19,33.0,15.1,0.0,14.8,40,Lucknow
2018-03-20,35.0,18.9,0.0,18.9,40,Lucknow
2018-03-21,35.3,19.1,0.2,19.2,42,Lucknow
2018-03-22,33.7,19.1,0.4,15.4,41,Lucknow
2018-03-23,33.6,19.7,0.0,15.5,39,Lucknow
2018-03-24,32.5,19.1,0.0,12.6,43,Lucknow
2018-03-25,33.9,20.1,0.0,15.1,39,Lucknow
2018-03-26,34.6,19.8,0.0,20.3,37,Lucknow
2018-03-27,35.8,19.0,0.0,18.5,38,Lucknow
2018-03-28,36.9,18.4,0.0,16.8,37,Lucknow
2018-03-29,35.9,19.2,0.0,17.7,35,Lucknow
2018-03-30,36.6,19.9,0.2,28.7,39,Lucknow
2018-03-31,33.4,20.1,0.0,18.5,48,Lucknow
2018-04-01,34.1,21.9,0.0,21.7,45,Lucknow
2018-04-02,35.0,21.8,0.0,17.5,41,Lucknow
2018-04-03,36.0,22.5,0.0,11.2,39,Lucknow
2018-04-04,36.9,22.8,1.8,18.1,36,Lucknow
2018-04-05,37.1,23.4,0.1,20.1,43,Lucknow
2018-04-06,36.1,23.5,0.6,16.6,44,Lucknow
2018-04-07,32.3,22.3,1.2,23.8,62,Lucknow
2018-04-08,33.9,21.7,0.1,15.8,57,Lucknow
2018-04-09,34.0,22.1,4.1,15.5,62,Lucknow
2018-04-10,33.2,21.3,0.2,13.0,64,Lucknow
2018-04-11,34.2,23.0,0.0,16.1,58,Lucknow
2018-04-12,33.6,21.6,0.3,14.1,62,Lucknow
2018-04-13,35.1,20.3,0.0,17.4,47,Lucknow
2018-04-14,37.0,19.2,0.0,21.2,34,Lucknow
2018-04-15,38.1,21.4,0.0,16.3,30,Lucknow
2018-04-16,38.9,22.7,0.2,18.3,32,Lucknow
2018-04-17,38.3,24.4,1.9,18.0,35,Lucknow
2018-04-18,39.4,23.4,0.0,30.4,30,Lucknow
2018-04-19,39.6,24.3,0.0,27.2,24,Lucknow
2018-04-20,38.4,23.6,0.4,19.4,31,Lucknow
2018-04-21,38.8,23.7,0.0,20.7,29,Lucknow
2018-04-22,36.8,23.4,0.0,20.7,20,Lucknow
2018-04-23,36.9,21.7,0.0,18.5,20,Lucknow
2018-04-24,38.3,21.0,0.0,15.8,23,Lucknow
2018-04-25,39.5,21.8,0.0,15.3,23,Lucknow
2018-04-26,39.5,23.5,1.1,22.2,35,Lucknow
2018-04-27,37.6,24.2,0.0,26.5,46,Lucknow
2018-04-28,37.5,27.0,0.9,19.1,43,Lucknow
2018-04-29,38.7,26.4,0.1,20.1,45,Lucknow
2018-04-30,38.1,25.2,2.9,22.8,53,Lucknow
2018-05-01,34.9,23.5,0.0,25.9,55,Lucknow
2018-05-02,36.5,23.3,4.9,23.4,52,Lucknow
2018-05-03,34.1,23.0,0.0,26.9,60,Lucknow
2018-05-04,35.3,23.7,0.5,20.1,53,Lucknow
2018-05-05,37.6,25.4,0.2,17.7,54,Lucknow
2018-05-06,39.3,25.4,3.9,18.5,50,Lucknow
2018-05-07,40.3,26.4,0.0,20.7,40,Lucknow
2018-05-08,39.9,24.3,0.3,24.1,35,Lucknow
2018-05-09,38.1,24.8,0.0,19.4,32,Lucknow
2018-05-10,39.0,24.9,0.0,22.3,30,Lucknow
2018-05-11,40.7,25.1,0.0,19.1,30,Lucknow
2018-05-12,39.1,27.4,0.0,23.8,45,Lucknow
2018-05-13,36.8,26.8,2.2,35.1,54,Lucknow
2018-05-14,35.2,23.6,0.0,18.0,59,Lucknow
2018-05-15,35.6,24.3,0.0,14.9,57,Lucknow
2018-05-16,37.3,26.4,2.3,16.1,61,Lucknow
2018-05-17,38.0,26.3,0.0,16.4,57,Lucknow
2018-05-18,38.1,26.8,0.2,23.8,58,Lucknow
2018-05-19,39.1,25.7,0.0,18.4,51,Lucknow
2018-05-20,40.5,27.1,0.0,15.9,48,Lucknow
2018-05-21,41.2,26.5,0.0,16.4,38,Lucknow
2018-05-22,41.2,25.8,0.0,13.5,45,Lucknow
2018-05-23,40.9,29.1,0.0,17.8,51,Lucknow
2018-05-24,40.4,29.1,2.7,20.1,54,Lucknow
2018-05-25,42.1,27.7,0.0,22.2,42,Lucknow
2018-05-26,43.2,26.5,0.0,13.4,28,Lucknow
2018-05-27,42.3,26.6,0.0,17.6,41,Lucknow
2018-05-28,40.2,27.7,1.0,23.7,52,Lucknow
2018-05-29,37.6,27.4,0.0,22.7,54,Lucknow
2018-05-30,38.6,27.4,0.0,19.5,53,Lucknow
2018-05-31,36.1,28.7,0.6,19.6,57,Lucknow
2018-06-01,36.5,27.2,0.0,21.3,58,Lucknow
2018-06-02,36.5,26.3,0.8,19.9,62,Lucknow
2018-06-03,35.7,27.4,0.0,18.4,56,Lucknow
2018-06-04,37.1,28.7,0.0,20.9,55,Lucknow
2018-06-05,38.2,29.8,0.1,24.2,53,Lucknow
2018-06-06,39.3,30.9,0.0,21.2,50,Lucknow
2018-06-07,39.2,29.8,0.0,16.3,51,Lucknow
2018-06-08,36.5,26.6,17.1,19.5,70,Lucknow
2018-06-09,35.7,25.4,27.5,15.8,74,Lucknow
2018-06-10,36.9,27.3,2.5,11.2,66,Lucknow
2018-06-11,38.1,29.2,0.1,16.6,58,Lucknow
2018-06-12,41.9,30.0,0.0,21.7,43,Lucknow
2018-06-13,42.4,30.6,0.0,23.4,39,Lucknow
2018-06-14,40.7,29.1,0.0,24.9,39,Lucknow
2018-06-15,40.5,29.3,0.0,21.4,45,Lucknow
2018-06-16,39.7,28.9,0.0,24.8,48,Lucknow
2018-06-17,39.6,28.8,0.0,28.2,49,Lucknow
2018-06-18,40.1,29.4,0.1,24.0,49,Lucknow
2018-06-19,39.0,29.1,0.0,12.6,48,Lucknow
2018-06-20,39.9,29.1,0.0,16.0,42,Lucknow
2018-06-21,41.3,30.9,0.0,13.0,41,Lucknow
2018-06-22,42.5,31.8,0.0,15.0,40,Lucknow
2018-06-23,41.6,30.5,0.0,13.6,44,Lucknow
2018-06-24,41.1,31.3,0.0,15.3,46,Lucknow
2018-06-25,41.6,32.3,0.0,15.0,40,Lucknow
2018-06-26,38.8,27.3,4.9,15.3,56,Lucknow
2018-06-27,34.9,25.9,13.1,19.4,74,Lucknow
2018-06-28,34.4,26.6,2.8,32.1,70,Lucknow
2018-06-29,34.7,26.8,2.3,23.8,71,Lucknow
2018-06-30,34.6,27.6,3.5,11.4,71,Lucknow
2018-07-01,31.4,25.9,23.8,13.3,82,Lucknow
2018-07-02,34.5,27.3,1.7,16.1,74,Lucknow
2018-07-03,34.0,26.5,7.5,14.8,76,Lucknow
2018-07-04,34.8,26.7,1.6,17.9,70,Lucknow
2018-07-05,36.2,28.0,0.3,14.0,65,Lucknow
2018-07-06,36.0,27.8,0.3,13.0,64,Lucknow
2018-07-07,36.5,28.4,0.2,10.1,63,Lucknow
2018-07-08,36.1,29.4,0.6,19.6,71,Lucknow
2018-07-09,35.7,28.5,1.2,19.2,71,Lucknow
2018-07-10,34.7,28.6,3.6,18.1,71,Lucknow
2018-07-11,32.8,27.3,10.9,16.2,78,Lucknow
2018-07-12,31.6,27.1,11.7,17.7,86,Lucknow
2018-07-13,32.5,26.3,14.6,13.1,84,Lucknow
2018-07-14,33.3,26.0,15.9,14.9,84,Lucknow
2018-07-15,34.7,26.1,9.3,18.8,81,Lucknow
2018-07-16,34.2,28.1,0.3,18.4,76,Lucknow
2018-07-17,34.3,28.7,1.6,22.7,71,Lucknow
2018-07-18,34.2,27.3,3.6,24.9,75,Lucknow
2018-07-19,33.9,28.3,13.7,18.7,77,Lucknow
2018-07-20,35.9,27.0,1.4,10.7,78,Lucknow
2018-07-21,31.8,27.0,10.5,15.8,86,Lucknow
2018-07-22,33.6,26.3,9.6,20.9,79,Lucknow
2018-07-23,31.1,26.9,11.3,24.9,77,Lucknow
2018-07-24,32.2,25.8,12.7,26.6,85,Lucknow
2018-07-25,32.3,26.1,25.3,17.4,87,Lucknow
2018-07-26,29.9,25.6,13.1,18.7,91,Lucknow
2018-07-27,30.9,25.1,8.0,15.8,85,Lucknow
2018-07-28,30.1,25.5,19.9,11.9,88,Lucknow
2018-07-29,30.9,25.8,2.3,12.3,86,Lucknow
2018-07-30,27.4,25.2,45.4,15.3,94,Lucknow
2018-07-31,28.2,25.2,67.3,17.0,91,Lucknow
2018-08-01,29.7,24.6,28.6,15.3,92,Lucknow
2018-08-02,28.5,25.0,69.4,12.8,93,Lucknow
2018-08-03,26.8,24.4,117.0,16.4,94,Lucknow
2018-08-04,30.0,24.6,58.5,16.8,89,Lucknow
2018-08-05,30.0,25.0,6.8,10.8,88,Lucknow
2018-08-06,32.2,24.7,1.8,9.4,86,Lucknow
2018-08-07,31.7,25.5,8.7,15.0,88,Lucknow
2018-08-08,33.0,26.4,0.4,21.7,77,Lucknow
2018-08-09,33.3,27.2,0.7,24.1,75,Lucknow
2018-08-10,34.1,26.2,0.1,7.6,76,Lucknow
2018-08-11,30.2,26.6,22.6,11.6,90,Lucknow
2018-08-12,30.6,25.6,46.5,12.6,91,Lucknow
2018-08-13,30.2,25.5,6.6,10.2,90,Lucknow
2018-08-14,32.0,25.7,3.9,9.6,88,Lucknow
2018-08-15,32.3,26.5,12.1,15.2,87,Lucknow
2018-08-16,33.5,26.8,0.9,23.2,79,Lucknow
2018-08-17,33.8,27.9,0.4,19.2,76,Lucknow
2018-08-18,34.1,27.4,5.4,14.3,78,Lucknow
2018-08-19,34.4,27.3,0.3,10.4,81,Lucknow
2018-08-20,33.4,26.3,8.3,15.0,84,Lucknow
2018-08-21,31.9,27.8,2.7,22.3,81,Lucknow
2018-08-22,31.8,26.4,21.9,14.3,89,Lucknow
2018-08-23,32.3,25.9,13.8,9.8,90,Lucknow
2018-08-24,30.8,25.4,9.9,13.0,90,Lucknow
2018-08-25,27.3,25.3,26.9,16.1,94,Lucknow
2018-08-26,29.3,25.2,33.1,10.9,89,Lucknow
2018-08-27,32.2,25.4,4.5,14.5,87,Lucknow
2018-08-28,32.0,25.3,14.5,18.0,87,Lucknow
2018-08-29,31.3,26.0,6.4,16.8,89,Lucknow
2018-08-30,30.3,25.5,26.9,6.9,89,Lucknow
2018-08-31,30.1,25.2,29.6,7.2,90,Lucknow
2018-09-01,31.1,24.7,10.4,15.8,89,Lucknow
2018-09-02,30.8,25.5,13.1,15.1,89,Lucknow
2018-09-03,29.4,24.6,15.4,8.1,90,Lucknow
2018-09-04,29.3,24.4,43.9,16.0,92,Lucknow
2018-09-05,30.5,24.1,24.0,10.0,91,Lucknow
2018-09-06,30.7,24.3,19.4,12.9,90,Lucknow
2018-09-07,31.5,25.1,2.1,24.9,79,Lucknow
2018-09-08,31.5,26.0,3.2,27.7,82,Lucknow
2018-09-09,32.4,24.4,0.0,11.6,78,Lucknow
2018-09-10,31.5,25.1,0.3,15.2,78,Lucknow
2018-09-11,31.3,26.3,1.4,16.8,81,Lucknow
2018-09-12,31.4,25.2,0.8,16.2,83,Lucknow
2018-09-13,31.6,25.5,3.8,17.3,82,Lucknow
2018-09-14,31.8,24.9,0.2,13.7,79,Lucknow
2018-09-15,32.1,24.9,0.0,11.5,75,Lucknow
2018-09-16,32.5,24.6,0.0,12.9,73,Lucknow
2018-09-17,32.8,24.2,0.0,15.5,73,Lucknow
2018-09-18,33.2,24.1,0.0,13.0,74,Lucknow
2018-09-19,33.6,22.8,0.0,11.7,70,Lucknow
2018-09-20,33.4,22.6,1.2,14.8,73,Lucknow
2018-09-21,30.4,25.2,7.2,26.7,84,Lucknow
2018-09-22,29.5,25.6,17.6,30.0,83,Lucknow
2018-09-23,32.0,25.6,6.5,18.8,83,Lucknow
2018-09-24,32.7,25.1,0.1,15.1,76,Lucknow
2018-09-25,31.0,24.5,0.3,18.1,75,Lucknow
2018-09-26,30.2,23.3,1.8,12.8,82,Lucknow
2018-09-27,31.7,24.7,0.4,10.0,81,Lucknow
2018-09-28,32.3,24.1,0.1,11.0,78,Lucknow
2018-09-29,34.3,22.9,0.0,15.8,67,Lucknow
2018-09-30,33.7,23.1,0.0,14.5,62,Lucknow
2018-10-01,34.1,21.8,0.0,13.9,67,Lucknow
2018-10-02,35.2,21.9,0.0,16.8,67,Lucknow
2018-10-03,35.5,21.7,0.0,14.3,64,Lucknow
2018-10-04,33.5,22.3,0.0,9.0,64,Lucknow
2018-10-05,34.9,22.3,0.0,12.0,59,Lucknow
2018-10-06,35.1,22.4,0.0,13.2,57,Lucknow
2018-10-07,34.6,22.2,0.0,16.5,55,Lucknow
2018-10-08,35.0,20.8,0.0,16.5,56,Lucknow
2018-10-09,34.9,21.7,0.0,11.3,59,Lucknow
2018-10-10,33.7,23.8,0.0,18.8,62,Lucknow
2018-10-11,32.9,23.4,0.0,13.6,63,Lucknow
2018-10-12,31.2,23.0,0.4,9.2,69,Lucknow
2018-10-13,31.5,21.9,0.1,10.9,67,Lucknow
2018-10-14,32.8,20.5,0.0,17.2,51,Lucknow
2018-10-15,34.0,18.7,0.0,18.1,46,Lucknow
2018-10-16,34.5,19.1,0.0,10.8,50,Lucknow
2018-10-17,34.6,20.0,0.0,15.2,58,Lucknow
2018-10-18,35.2,20.2,0.0,17.9,53,Lucknow
2018-10-19,35.5,20.4,0.0,15.9,45,Lucknow
